otu,Cluster,IndVal,Prob,domain,Phylum,Class,Order,Family,Genus
Otu00106,2,0.61873459326212,0.001,Bacteria,Acidobacteria,Acidobacteria Gp10,Gp10,Gp10,Gp10
Otu00118,2,0.435528120713306,0.003,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacteria,Ktedonobacteria,Ktedonobacteria
Otu00003,3,0.563141051940592,0.001,Bacteria,Acidobacteria,Acidobacteria Gp1,Gp1,Gp1,Gp1
Otu00008,3,0.482342807924203,0.001,Bacteria,Acidobacteria,Acidobacteria Gp1,Gp1,Gp1,Gp1
Otu00012,3,0.669078947368421,0.001,Bacteria,Acidobacteria,Acidobacteria Gp1,Gp1,Gp1,Gp1
Otu00025,3,0.483766233766234,0.001,Bacteria,Actinobacteria,Actinobacteria,Solirubrobacterales,Solirubrobacterales,Solirubrobacterales
Otu00033,3,0.412528647822765,0.01,Bacteria,Acidobacteria,Acidobacteria Gp3,Acidobacteria Gp3,Acidobacteria Gp3,Acidobacteria Gp3
Otu00036,3,0.421491658488714,0.008,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Roseiarcaceae,Roseiarcus
Otu00044,3,0.437559354226021,0.001,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Thermomonosporaceae,Actinoallomurus
Otu00052,3,0.425904977375566,0.002,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria
Otu00060,3,0.454757734967893,0.009,Bacteria,Acidobacteria,Acidobacteria Gp2,Gp2,Gp2,Gp2
Otu00063,3,0.551055333713634,0.001,Bacteria,Acidobacteria,Acidobacteria Gp1,Gp1,Gp1,Gp1
Otu00068,3,0.711818879508826,0.001,Bacteria,Acidobacteria,Acidobacteria Gp1,Acidobacteria Gp1,Acidobacteria Gp1,Acidobacteria Gp1
Otu00070,3,0.4605358435916,0.001,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria incertae sedis,Rhizomicrobium,Rhizomicrobium
Otu00075,3,0.626634958382878,0.001,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria
Otu00080,3,0.669551108707409,0.002,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter
Otu00099,3,0.427603203943315,0.01,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodomicrobium
Otu00105,3,0.587912087912088,0.001,Bacteria,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi
Otu00119,3,0.657474600870827,0.001,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylocystis
